,commit_hash,file_path,filename,action,changes
10,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/metrics.gql,metrics.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '  ""query"":""query ($id: ID!, $duration: Duration!) {'), (18, '    metrics: getLinearIntValues(metric: {'), (19, '      name: \\""{metricsName}\\""'), (20, '      id: $id'), (21, '    }, duration: $duration) {'), (22, '      values {'), (23, '        value'), (24, '      }'), (25, '    }'), (26, '  }"",'), (27, '  ""variables"": {'), (28, '    ""duration"": {'), (29, '      ""start"": ""{start}"",'), (30, '      ""end"": ""{end}"",'), (31, '      ""step"": ""{step}""'), (32, '    },'), (33, '    ""id"": ""{id}""'), (34, '  }'), (35, '}')]}"
11,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/profileAnalyzation.gql,profileAnalyzation.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '  ""query"":""query getProfileAnalyze($segmentId: String!, $timeRanges: [ProfileAnalyzeTimeRange!]!) {'), (18, '    data: getProfileAnalyze(segmentId: $segmentId, timeRanges: $timeRanges) {'), (19, '      trees {'), (20, '\t\telements {'), (21, '          id'), (22, '          parentId'), (23, '          codeSignature'), (24, '          duration'), (25, '          durationChildExcluded'), (26, '          count'), (27, '\t\t}'), (28, '\t  }'), (29, '    }'), (30, '  }"",'), (31, '  ""variables"": {'), (32, '    ""segmentId"": ""{segmentId}"",'), (33, '    ""timeRanges"": [{""start"": ""{start}"", ""end"": ""{end}""}]'), (34, '  }'), (35, '}')]}"
12,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/profileTaskCreation.gql,profileTaskCreation.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '  ""query"":""mutation createProfileTask($creationRequest: ProfileTaskCreationRequest!) {'), (18, '    creationResult: createProfileTask(creationRequest: $creationRequest) {'), (19, '      errorReason: errorReason'), (20, '      id: id'), (21, '    }'), (22, '  }"",'), (23, '  ""variables"": {'), (24, '    ""creationRequest"": {'), (25, '\t\t""serviceId"": ""{serviceId}"",'), (26, '\t\t""endpointName"": ""{endpointName}"",'), (27, '\t\t""duration"": {duration},'), (28, '\t\t""startTime"": {startTime},'), (29, '\t\t""minDurationThreshold"": {minDurationThreshold},'), (30, '\t\t""dumpPeriod"": {dumpPeriod},'), (31, '\t\t""maxSamplingCount"": {maxSamplingCount}'), (32, '\t}'), (33, '  }'), (34, '}'), (35, '')]}"
13,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/profileTaskList.gql,profileTaskList.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '  ""query"":""query queryProfileTaskList($serviceId: ID!, $endpointName: String!) {'), (18, '    tasks: getProfileTaskList(serviceId: $serviceId, endpointName: $endpointName) {'), (19, '      id: id'), (20, '      serviceId: serviceId'), (21, '      endpointName: endpointName'), (22, '      startTime: startTime'), (23, '      duration: duration'), (24, '      minDurationThreshold: minDurationThreshold'), (25, '      dumpPeriod: dumpPeriod'), (26, '      maxSamplingCount: maxSamplingCount'), (27, '      logs {'), (28, '        id'), (29, '        instanceId'), (30, '        operationType'), (31, '        operationTime'), (32, '      }'), (33, '    }'), (34, '  }"",'), (35, '  ""variables"": {'), (36, '    ""serviceId"": ""{serviceId}"",'), (37, '    ""endpointName"": ""{endpointName}""'), (38, '  }'), (39, '}')]}"
14,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/profileTaskSegmentList.gql,profileTaskSegmentList.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '  ""query"":""query getProfileTaskSegmentList($taskID: String!) {'), (18, '    traces: getProfileTaskSegmentList(taskID: $taskID) {'), (19, '        key: segmentId endpointNames duration start isError traceIds'), (20, '    }'), (21, '  }"",'), (22, '  ""variables"": {'), (23, '    ""taskID"": ""{taskID}""'), (24, '  }'), (25, '}')]}"
15,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/profiledSegment.gql,profiledSegment.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '  ""query"":""query getProfiledSegment($segmentId: String!) {'), (18, '    segment: getProfiledSegment(segmentId: $segmentId) {'), (19, '        spans {'), (20, '           spanId parentSpanId serviceCode startTime endTime endpointName type peer component isError layer'), (21, '           tags {'), (22, '               key value'), (23, '           }'), (24, '        }'), (25, '    }'), (26, '  }"",'), (27, '  ""variables"": {'), (28, '    ""segmentId"": ""{segmentId}""'), (29, '  }'), (30, '}')]}"
16,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/read-alarms.gql,read-alarms.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '  ""query"":""query queryData($duration: Duration!, $paging: Pagination!, $tags: [AlarmTag]) {'), (18, '    getAlarm: getAlarm('), (19, '        duration: $duration,'), (20, '        paging: $paging,'), (21, '        tags: $tags'), (22, '    ) {'), (23, '        total'), (24, '        msgs {'), (25, '            startTime'), (26, '            scope'), (27, '            id'), (28, '            message'), (29, '            tags {'), (30, '              key, value'), (31, '            }'), (32, '            events {'), (33, '                name'), (34, '                source {'), (35, '                    service serviceInstance endpoint'), (36, '                }'), (37, '                startTime'), (38, '                endTime'), (39, '                message'), (40, '                parameters {'), (41, '                    key value'), (42, '                }'), (43, '                uuid'), (44, '            }'), (45, '        }'), (46, '   }}"",'), (47, '  ""variables"":{'), (48, '    ""duration"":{'), (49, '      ""start"":""{start}"",'), (50, '      ""end"":""{end}"",'), (51, '      ""step"":""{step}""'), (52, '    },'), (53, '    ""paging"":{'), (54, '      ""pageSize"":""{pageSize}"",'), (55, '      ""needTotal"":""{needTotal}""'), (56, '    },'), (57, '   ""tags"": {tags}'), (58, '  }'), (59, '}')]}"
17,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/read-labeled-metrics.gql,read-labeled-metrics.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '  ""query"":""query queryData($condition: MetricsCondition!, $labels: [String!]!, $duration: Duration!) {\\n  readLabeledMetricsValues: readLabeledMetricsValues(\\n    condition: $condition,\\n    labels: $labels,\\n    duration: $duration) {\\n    label\\n    values {\\n      values {value}\\n    }\\n  }}"",'), (18, '  ""variables"":{'), (19, '    ""duration"":{'), (20, '      ""start"":""{start}"",'), (21, '      ""end"":""{end}"",'), (22, '      ""step"":""{step}""'), (23, '    },'), (24, '    ""condition"":{'), (25, '      ""name"":""{metricsName}"",'), (26, '      ""entity"":{'), (27, '        ""scope"":""{scope}"",'), (28, '        ""serviceName"":""{serviceName}"",'), (29, '        ""serviceInstanceName"":""{instanceName}"",'), (30, '        ""normal"":true'), (31, '      }'), (32, '    },'), (33, '    ""labels"":['), (34, '      {labels}'), (35, '    ]'), (36, '  }'), (37, '}')]}"
18,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/read-metrics.gql,read-metrics.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '   ""query"":""query queryData($condition: MetricsCondition!, $duration: Duration!) {\\n  readMetricsValues: readMetricsValues(condition: $condition, duration: $duration) {\\n    label\\n    values {\\n      values {value}\\n    }\\n  }}"",'), (18, '   ""variables"":{'), (19, '      ""duration"":{'), (20, '         ""start"":""{start}"",'), (21, '         ""end"":""{end}"",'), (22, '         ""step"":""{step}""'), (23, '      },'), (24, '      ""condition"":{'), (25, '         ""name"":""{metricsName}"",'), (26, '         ""entity"":{'), (27, '            ""scope"":""{scope}"",'), (28, '            ""serviceName"":""{serviceName}"",'), (29, '            ""serviceInstanceName"":""{instanceName}"",'), (30, '            ""normal"":true'), (31, '         }'), (32, '      }'), (33, '   }'), (34, '}')]}"
19,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/services.gql,services.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '    ""query"": ""query queryServices($duration: Duration!) {'), (18, '        services: getAllServices(duration: $duration) {'), (19, '          key: id'), (20, '          label: name'), (21, '        }'), (22, '    }"",'), (23, '    ""variables"": {'), (24, '        ""duration"": {'), (25, '            ""start"": ""{start}"",'), (26, '            ""end"": ""{end}"",'), (27, '            ""step"": ""{step}""'), (28, '        }'), (29, '    }'), (30, '}')]}"
20,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/support-query-logs-by-keywords.gql,support-query-logs-by-keywords.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '    ""query"": ""query supportQueryLogsByKeywords {'), (18, '        support: supportQueryLogsByKeywords'), (19, '    }""'), (20, '}')]}"
21,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/topo.gql,topo.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '    ""query"": ""query queryTopo($duration: Duration!) {'), (18, '        topo: getGlobalTopology(duration: $duration) {'), (19, '            nodes {'), (20, '                id'), (21, '                name'), (22, '                type'), (23, '                isReal'), (24, '            }'), (25, '            calls {'), (26, '                id'), (27, '                source'), (28, '                detectPoints'), (29, '                target'), (30, '            }'), (31, '        }'), (32, '    }"",'), (33, '    ""variables"": {'), (34, '        ""duration"": {'), (35, '            ""start"": ""{start}"",'), (36, '            ""end"": ""{end}"",'), (37, '            ""step"": ""{step}""'), (38, '        }'), (39, '    }'), (40, '}')]}"
22,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/traces.gql,traces.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '    ""query"": ""query queryTraces($condition: TraceQueryCondition) {'), (18, '        traces: queryBasicTraces(condition: $condition) {'), (19, '            data: traces {'), (20, '                key: segmentId endpointNames duration start isError traceIds'), (21, '            }'), (22, '            total'), (23, '        }'), (24, '    }"",'), (25, '    ""variables"": {'), (26, '        ""condition"": {'), (27, '            ""queryDuration"": {'), (28, '                ""start"": ""{start}"",'), (29, '                ""end"": ""{end}"",'), (30, '                ""step"": ""{step}""'), (31, '            },'), (32, '            ""traceState"": ""{traceState}"",'), (33, '            ""paging"": {'), (34, '                ""pageNum"": {pageNum},'), (35, '                ""pageSize"": {pageSize},'), (36, '                ""needTotal"": {needTotal}'), (37, '            },'), (38, '            ""queryOrder"": ""{queryOrder}"",'), (39, '            ""tags"": {tags}'), (40, '        }'), (41, '    }'), (42, '}')]}"
23,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/ui-addTemplate.gql,ui-addTemplate.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '  ""query"":""mutation addTemplate($settingRequest: DashboardSetting!) {'), (18, '    changeStatusResult: addTemplate(setting: $settingRequest) {'), (19, '      status: status'), (20, '      message: message'), (21, '    }'), (22, '  }"",'), (23, '  ""variables"": {'), (24, '    ""settingRequest"": {'), (25, '\t\t""name"": ""{name}"",'), (26, '\t\t""type"": ""{type}"",'), (27, '\t\t""configuration"": {configuration},'), (28, '\t\t""active"": {active}'), (29, '\t}'), (30, '  }'), (31, '}'), (32, '')]}"
24,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/ui-changeTemplate.gql,ui-changeTemplate.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '  ""query"":""mutation changeTemplate($settingRequest: DashboardSetting!) {'), (18, '    changeStatusResult: changeTemplate(setting: $settingRequest) {'), (19, '      status: status'), (20, '      message: message'), (21, '    }'), (22, '  }"",'), (23, '  ""variables"": {'), (24, '    ""settingRequest"": {'), (25, '\t\t""name"": ""{name}"",'), (26, '\t\t""type"": ""{type}"",'), (27, '\t\t""configuration"": {configuration},'), (28, '\t\t""active"": {active}'), (29, '\t}'), (30, '  }'), (31, '}'), (32, '')]}"
25,32f9ab01f22e5b786710109c48c018c85397af61,test/e2e/e2e-data/src/main/resources/ui-disableTemplate.gql,ui-disableTemplate.gql,4,"{'added': [], 'deleted': [(1, '# Licensed to the Apache Software Foundation (ASF) under one or more'), (2, '# contributor license agreements.  See the NOTICE file distributed with'), (3, '# this work for additional information regarding copyright ownership.'), (4, '# The ASF licenses this file to You under the Apache License, Version 2.0'), (5, '# (the ""License""); you may not use this file except in compliance with'), (6, '# the License.  You may obtain a copy of the License at'), (7, '#'), (8, '#     http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, ''), (16, '{'), (17, '  ""query"":""mutation disableTemplate($name: String!) {'), (18, '    changeStatusResult: disableTemplate(name: $name) {'), (19, '      status: status'), (20, '      message: message'), (21, '    }'), (22, '  }"",'), (23, '  ""variables"": {'), (24, '    ""name"": ""{name}""'), (25, '  }'), (26, '}')]}"
